date,market_name,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes
2025-04-29,Davangere,Mango,Local,FAQ,3622,4426,4024,92.6
2025-04-30,Raichur,Chilli,Local,FAQ,9640,11782,10711,9.7
2025-05-01,Bijapur,Onion,Local,FAQ,1241,1517,1379,73.9
2025-05-01,Bellary,Rice,Local,FAQ,4014,4906,4460,19.5
2025-05-01,Mangalore,Rice,Local,FAQ,4008,4898,4453,40.6
2025-05-01,Belgaum,Banana,Local,FAQ,1445,1767,1606,19.3
2025-05-02,Tumkur,Mango,Local,FAQ,3075,3759,3417,76.6
2025-05-03,Bellary,Onion,Local,FAQ,986,1204,1095,14.6
2025-05-03,Bijapur,Banana,Local,FAQ,1792,2190,1991,64.4
2025-05-03,Bellary,Brinjal,Local,FAQ,994,1216,1105,75.1
2025-05-03,Mysore,Mango,Local,FAQ,3917,4787,4352,14.5
2025-05-03,Hubli,Chilli,Local,FAQ,8923,10905,9914,94.7
2025-05-04,Raichur,Banana,Local,FAQ,2152,2630,2391,95.1
2025-05-04,Bijapur,Banana,Local,FAQ,1480,1808,1644,74.1
2025-05-04,Gulbarga,Brinjal,Local,FAQ,1204,1472,1338,75.8
2025-05-05,Bellary,Banana,Local,FAQ,2184,2670,2427,39.2
2025-05-05,Karwar,Potato,Local,FAQ,1187,1451,1319,14.1
2025-05-05,Dharwad,Wheat,Local,FAQ,1914,2340,2127,49.0
2025-05-06,Hubli,Banana,Local,FAQ,1419,1735,1577,62.1
2025-05-06,Dharwad,Potato,Local,FAQ,896,1094,995,5.4
2025-05-06,Bangalore (Yeshwanthpur),Rice,Local,FAQ,4352,5320,4836,68.3
2025-05-06,Bellary,Mango,Local,FAQ,2726,3332,3029,12.5
2025-05-06,Shimoga,Onion,Local,FAQ,1090,1332,1211,17.9
2025-05-07,Karwar,Tomato,Local,FAQ,1402,1714,1558,11.5
2025-05-07,Tumkur,Chilli,Local,FAQ,6467,7905,7186,60.9
2025-05-07,Hassan,Coconut,Local,FAQ,1947,2379,2163,30.0
2025-05-07,Bellary,Coconut,Local,FAQ,2163,2643,2403,12.5
2025-05-07,Shimoga,Coconut,Local,FAQ,2644,3232,2938,7.1
2025-05-07,Bijapur,Onion,Local,FAQ,1010,1234,1122,32.1
2025-05-08,Shimoga,Onion,Local,FAQ,1359,1661,1510,44.8
2025-05-08,Gulbarga,Tomato,Local,FAQ,1476,1804,1640,94.2
2025-05-09,Shimoga,Tomato,Local,FAQ,1424,1740,1582,56.1
2025-05-09,Tumkur,Coconut,Local,FAQ,2413,2949,2681,46.1
2025-05-10,Dharwad,Coconut,Local,FAQ,1603,1959,1781,28.7
2025-05-10,Gulbarga,Chilli,Local,FAQ,8964,10956,9960,65.5
2025-05-11,Davangere,Brinjal,Local,FAQ,1140,1394,1267,23.3
2025-05-11,Mysore,Wheat,Local,FAQ,3218,3933,3575,50.9
2025-05-12,Mysore,Tomato,Local,FAQ,1585,1937,1761,31.0
2025-05-12,Bellary,Coconut,Local,FAQ,2228,2724,2476,88.4
2025-05-12,Bellary,Mango,Local,FAQ,3802,4648,4225,60.2
2025-05-13,Bijapur,Wheat,Local,FAQ,3077,3761,3419,22.4
2025-05-13,Raichur,Potato,Local,FAQ,1295,1583,1439,19.7
2025-05-14,Bangalore (Yeshwanthpur),Banana,Local,FAQ,2373,2901,2637,64.4
2025-05-14,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,875,1069,972,10.6
2025-05-14,Davangere,Brinjal,Local,FAQ,1491,1823,1657,85.4
2025-05-15,Hassan,Banana,Local,FAQ,1570,1920,1745,29.7
2025-05-15,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1016,1242,1129,33.4
2025-05-15,Raichur,Banana,Local,FAQ,1874,2290,2082,79.5
2025-05-15,Mangalore,Wheat,Local,FAQ,2019,2467,2243,8.6
2025-05-15,Raichur,Mango,Local,FAQ,2723,3329,3026,62.8
2025-05-16,Shimoga,Chilli,Local,FAQ,6963,8511,7737,46.7
2025-05-16,Dharwad,Rice,Local,FAQ,4069,4973,4521,8.2
2025-05-16,Mysore,Mango,Local,FAQ,2229,2725,2477,26.8
2025-05-16,Tumkur,Potato,Local,FAQ,1064,1300,1182,86.1
2025-05-16,Dharwad,Onion,Local,FAQ,1417,1731,1574,59.4
2025-05-16,Belgaum,Onion,Local,FAQ,1606,1964,1785,68.6
2025-05-17,Dharwad,Tomato,Local,FAQ,1883,2301,2092,64.1
2025-05-17,Bijapur,Mango,Local,FAQ,3623,4429,4026,59.5
2025-05-17,Davangere,Tomato,Local,FAQ,1756,2146,1951,92.2
2025-05-18,Mysore,Banana,Local,FAQ,2221,2715,2468,20.8
2025-05-18,Bellary,Coconut,Local,FAQ,2028,2478,2253,14.1
2025-05-19,Shimoga,Coconut,Local,FAQ,1814,2216,2015,85.5
2025-05-19,Hassan,Banana,Local,FAQ,1509,1845,1677,13.9
2025-05-19,Bangalore (Yeshwanthpur),Mango,Local,FAQ,3889,4753,4321,83.8
2025-05-19,Bangalore (Yeshwanthpur),Rice,Local,FAQ,2930,3581,3255,78.9
2025-05-20,Bangalore (Yeshwanthpur),Chilli,Local,FAQ,6877,8405,7641,55.8
2025-05-21,Belgaum,Chilli,Local,FAQ,5822,7116,6469,25.3
2025-05-22,Bellary,Potato,Local,FAQ,939,1147,1043,86.0
2025-05-22,Karwar,Rice,Local,FAQ,4548,5558,5053,60.8
2025-05-22,Hubli,Onion,Local,FAQ,1077,1317,1197,30.1
2025-05-22,Davangere,Tomato,Local,FAQ,1880,2298,2089,36.4
2025-05-22,Tumkur,Coconut,Local,FAQ,2505,3061,2783,55.7
2025-05-23,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1092,1334,1213,44.2
2025-05-23,Davangere,Onion,Local,FAQ,1425,1741,1583,83.2
2025-05-23,Shimoga,Wheat,Local,FAQ,3221,3937,3579,50.1
2025-05-24,Hubli,Coconut,Local,FAQ,1994,2438,2216,56.0
2025-05-24,Hassan,Banana,Local,FAQ,1502,1836,1669,28.1
2025-05-25,Hassan,Onion,Local,FAQ,1288,1574,1431,71.3
2025-05-25,Davangere,Mango,Local,FAQ,3139,3837,3488,35.1
2025-05-26,Tumkur,Rice,Local,FAQ,2794,3416,3105,79.8
2025-05-26,Gulbarga,Tomato,Local,FAQ,1520,1858,1689,49.8
2025-05-27,Gulbarga,Coconut,Local,FAQ,2267,2771,2519,69.5
2025-05-27,Karwar,Onion,Local,FAQ,1425,1741,1583,41.3
2025-05-28,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,978,1196,1087,6.8
2025-05-28,Raichur,Mango,Local,FAQ,2628,3212,2920,65.9
2025-05-28,Bijapur,Onion,Local,FAQ,1277,1561,1419,31.3
2025-05-28,Belgaum,Mango,Local,FAQ,2185,2671,2428,82.1
2025-05-28,Raichur,Potato,Local,FAQ,1112,1360,1236,36.6
2025-05-28,Hassan,Coconut,Local,FAQ,2080,2542,2311,54.0
2025-05-28,Raichur,Mango,Local,FAQ,2811,3435,3123,14.2
2025-05-29,Gulbarga,Wheat,Local,FAQ,3283,4013,3648,74.5
2025-05-29,Hubli,Mango,Local,FAQ,3272,4000,3636,9.4
2025-05-29,Davangere,Coconut,Local,FAQ,1806,2208,2007,79.7
2025-05-30,Tumkur,Rice,Local,FAQ,3416,4176,3796,8.4
2025-05-30,Hassan,Banana,Local,FAQ,1433,1751,1592,13.3
2025-05-30,Dharwad,Potato,Local,FAQ,738,902,820,77.0
2025-05-30,Mangalore,Potato,Local,FAQ,1274,1557,1415,44.6
2025-05-31,Tumkur,Mango,Local,FAQ,2614,3194,2904,49.5
2025-06-01,Belgaum,Potato,Local,FAQ,1008,1232,1120,81.5
2025-06-01,Karwar,Banana,Local,FAQ,1356,1658,1507,99.1
2025-06-01,Mangalore,Tomato,Local,FAQ,1249,1527,1388,63.0
2025-06-01,Tumkur,Onion,Local,FAQ,1288,1574,1431,32.8
2025-06-01,Raichur,Wheat,Local,FAQ,2196,2684,2440,9.4
2025-06-02,Bellary,Potato,Local,FAQ,696,850,773,39.9
2025-06-02,Belgaum,Chilli,Local,FAQ,5386,6584,5985,99.3
2025-06-03,Gulbarga,Chilli,Local,FAQ,5728,7000,6364,99.6
2025-06-03,Bijapur,Rice,Local,FAQ,3094,3782,3438,39.9
2025-06-03,Gulbarga,Brinjal,Local,FAQ,793,969,881,72.5
2025-06-03,Gulbarga,Wheat,Local,FAQ,1676,2048,1862,18.8
2025-06-03,Hassan,Wheat,Local,FAQ,2331,2849,2590,47.0
2025-06-04,Mysore,Tomato,Local,FAQ,1172,1432,1302,57.1
2025-06-05,Hubli,Coconut,Local,FAQ,2163,2643,2403,63.8
2025-06-05,Shimoga,Wheat,Local,FAQ,1878,2296,2087,71.7
2025-06-05,Karwar,Rice,Local,FAQ,3000,3666,3333,28.0
2025-06-05,Gulbarga,Brinjal,Local,FAQ,1093,1335,1214,25.4
2025-06-05,Belgaum,Mango,Local,FAQ,2096,2562,2329,80.3
2025-06-05,Mysore,Wheat,Local,FAQ,1736,2122,1929,31.3
2025-06-06,Hubli,Onion,Local,FAQ,1012,1238,1125,72.4
2025-06-07,Belgaum,Wheat,Local,FAQ,2165,2647,2406,77.0
2025-06-07,Mysore,Mango,Local,FAQ,2168,2650,2409,35.5
2025-06-07,Mysore,Rice,Local,FAQ,2984,3647,3315,24.7
2025-06-08,Bijapur,Rice,Local,FAQ,2578,3150,2864,95.9
2025-06-08,Mysore,Onion,Local,FAQ,1051,1285,1168,70.5
2025-06-08,Bellary,Rice,Local,FAQ,3459,4227,3843,66.3
2025-06-09,Mysore,Banana,Local,FAQ,1747,2135,1941,89.3
2025-06-09,Gulbarga,Chilli,Local,FAQ,5085,6215,5650,88.0
2025-06-09,Karwar,Mango,Local,FAQ,2541,3105,2823,71.4
2025-06-10,Belgaum,Brinjal,Local,FAQ,1063,1299,1181,63.9
2025-06-10,Raichur,Onion,Local,FAQ,1205,1473,1339,35.0
2025-06-11,Karwar,Potato,Local,FAQ,850,1040,945,95.0
2025-06-11,Tumkur,Chilli,Local,FAQ,7246,8856,8051,37.9
2025-06-11,Shimoga,Onion,Local,FAQ,826,1010,918,91.9
2025-06-11,Mysore,Coconut,Local,FAQ,1618,1978,1798,38.3
2025-06-12,Davangere,Potato,Local,FAQ,1132,1384,1258,10.0
2025-06-12,Bijapur,Tomato,Local,FAQ,1259,1539,1399,27.7
2025-06-12,Bangalore (Yeshwanthpur),Potato,Local,FAQ,729,891,810,66.0
2025-06-12,Gulbarga,Brinjal,Local,FAQ,1144,1398,1271,87.9
2025-06-12,Tumkur,Onion,Local,FAQ,1368,1672,1520,99.3
2025-06-13,Mysore,Onion,Local,FAQ,898,1098,998,69.3
2025-06-13,Bellary,Coconut,Local,FAQ,2226,2720,2473,45.0
2025-06-13,Shimoga,Tomato,Local,FAQ,1061,1297,1179,46.4
2025-06-14,Dharwad,Chilli,Local,FAQ,8444,10320,9382,60.2
2025-06-14,Hubli,Brinjal,Local,FAQ,1184,1447,1315,25.2
2025-06-14,Hassan,Chilli,Local,FAQ,6863,8389,7626,59.3
2025-06-15,Dharwad,Rice,Local,FAQ,3475,4247,3861,73.0
2025-06-15,Hassan,Brinjal,Local,FAQ,1215,1485,1350,25.0
2025-06-16,Raichur,Brinjal,Local,FAQ,1183,1445,1314,11.3
2025-06-16,Mangalore,Coconut,Local,FAQ,1581,1933,1757,14.1
2025-06-16,Mangalore,Banana,Local,FAQ,1568,1916,1742,62.1
2025-06-16,Bangalore (Yeshwanthpur),Potato,Local,FAQ,759,927,843,56.3
2025-06-17,Belgaum,Chilli,Local,FAQ,7787,9517,8652,19.6
2025-06-17,Bangalore (Yeshwanthpur),Mango,Local,FAQ,3303,4037,3670,64.2
2025-06-18,Bellary,Mango,Local,FAQ,2707,3309,3008,10.2
2025-06-18,Dharwad,Tomato,Local,FAQ,1249,1527,1388,57.5
2025-06-18,Hubli,Potato,Local,FAQ,704,860,782,21.9
2025-06-18,Davangere,Potato,Local,FAQ,1148,1402,1275,6.4
2025-06-18,Bijapur,Tomato,Local,FAQ,1221,1493,1357,12.3
2025-06-19,Hassan,Brinjal,Local,FAQ,896,1094,995,99.8
2025-06-19,Raichur,Wheat,Local,FAQ,1731,2115,1923,50.7
2025-06-20,Dharwad,Banana,Local,FAQ,2016,2464,2240,45.0
2025-06-20,Tumkur,Brinjal,Local,FAQ,1289,1575,1432,59.3
2025-06-20,Raichur,Brinjal,Local,FAQ,916,1120,1018,63.5
2025-06-21,Bijapur,Onion,Local,FAQ,1066,1304,1185,65.4
2025-06-22,Tumkur,Chilli,Local,FAQ,8522,10416,9469,5.5
2025-06-22,Shimoga,Chilli,Local,FAQ,8772,10722,9747,79.0
2025-06-24,Raichur,Chilli,Local,FAQ,5788,7074,6431,41.3
2025-06-24,Bellary,Mango,Local,FAQ,3265,3991,3628,51.8
2025-06-25,Hassan,Coconut,Local,FAQ,1997,2441,2219,95.2
2025-06-25,Tumkur,Potato,Local,FAQ,1089,1331,1210,75.4
2025-06-25,Dharwad,Tomato,Local,FAQ,1065,1301,1183,61.4
2025-06-25,Raichur,Rice,Local,FAQ,3512,4292,3902,55.6
2025-06-26,Mangalore,Rice,Local,FAQ,2884,3524,3204,93.5
2025-06-26,Davangere,Mango,Local,FAQ,2730,3336,3033,18.6
2025-06-26,Dharwad,Wheat,Local,FAQ,2808,3432,3120,70.8
2025-06-27,Karwar,Rice,Local,FAQ,2822,3449,3135,38.4
2025-06-27,Raichur,Rice,Local,FAQ,2686,3282,2984,53.7
2025-06-27,Bijapur,Tomato,Local,FAQ,1566,1914,1740,8.1
2025-06-27,Hubli,Tomato,Local,FAQ,1661,2031,1846,11.2
2025-06-28,Mangalore,Rice,Local,FAQ,2455,3001,2728,23.2
2025-06-29,Shimoga,Banana,Local,FAQ,1540,1882,1711,18.7
2025-06-29,Bijapur,Potato,Local,FAQ,684,836,760,79.5
2025-07-01,Belgaum,Chilli,Local,FAQ,7677,9383,8530,67.7
2025-07-01,Tumkur,Rice,Local,FAQ,1906,2330,2118,59.0
2025-07-01,Raichur,Rice,Local,FAQ,3318,4056,3687,99.7
2025-07-01,Karwar,Coconut,Local,FAQ,1854,2266,2060,57.6
2025-07-02,Gulbarga,Banana,Local,FAQ,1299,1587,1443,62.9
2025-07-02,Raichur,Mango,Local,FAQ,1610,1968,1789,79.6
2025-07-02,Tumkur,Wheat,Local,FAQ,1410,1724,1567,17.4
2025-07-03,Gulbarga,Banana,Local,FAQ,1711,2091,1901,86.0
2025-07-03,Karwar,Banana,Local,FAQ,1143,1397,1270,41.4
2025-07-03,Mysore,Rice,Local,FAQ,2750,3361,3055,52.6
2025-07-03,Bellary,Onion,Local,FAQ,953,1165,1059,56.5
2025-07-03,Mysore,Banana,Local,FAQ,1029,1257,1143,30.0
2025-07-04,Belgaum,Tomato,Local,FAQ,1465,1791,1628,66.2
2025-07-05,Raichur,Coconut,Local,FAQ,1081,1321,1201,51.4
2025-07-05,Karwar,Banana,Local,FAQ,1707,2087,1897,16.1
2025-07-06,Davangere,Onion,Local,FAQ,649,793,721,28.4
2025-07-07,Hubli,Brinjal,Local,FAQ,1087,1329,1208,67.3
2025-07-07,Hubli,Brinjal,Local,FAQ,1044,1276,1160,89.3
2025-07-07,Shimoga,Banana,Local,FAQ,1449,1771,1610,87.5
2025-07-07,Raichur,Brinjal,Local,FAQ,789,965,877,28.4
2025-07-07,Raichur,Potato,Local,FAQ,969,1185,1077,95.9
2025-07-07,Shimoga,Banana,Local,FAQ,1614,1972,1793,49.6
2025-07-08,Shimoga,Rice,Local,FAQ,2664,3256,2960,57.1
2025-07-09,Bellary,Chilli,Local,FAQ,7425,9075,8250,44.9
2025-07-09,Dharwad,Tomato,Local,FAQ,878,1074,976,65.0
2025-07-09,Bellary,Brinjal,Local,FAQ,651,795,723,13.0
2025-07-09,Shimoga,Chilli,Local,FAQ,7796,9528,8662,59.8
2025-07-09,Mangalore,Potato,Local,FAQ,924,1130,1027,48.4
2025-07-10,Mysore,Wheat,Local,FAQ,1763,2155,1959,85.9
2025-07-10,Raichur,Wheat,Local,FAQ,1655,2023,1839,78.2
2025-07-10,Bellary,Banana,Local,FAQ,1129,1379,1254,19.3
2025-07-10,Davangere,Brinjal,Local,FAQ,1006,1230,1118,27.6
2025-07-10,Gulbarga,Mango,Local,FAQ,1720,2102,1911,11.1
2025-07-11,Bangalore (Yeshwanthpur),Onion,Local,FAQ,850,1040,945,71.0
2025-07-11,Mangalore,Coconut,Local,FAQ,1662,2032,1847,74.5
2025-07-11,Hubli,Coconut,Local,FAQ,1960,2396,2178,66.2
2025-07-11,Dharwad,Banana,Local,FAQ,1231,1505,1368,88.8
2025-07-11,Mangalore,Brinjal,Local,FAQ,818,1000,909,50.8
2025-07-11,Hassan,Coconut,Local,FAQ,1208,1476,1342,45.5
2025-07-12,Bangalore (Yeshwanthpur),Mango,Local,FAQ,2459,3005,2732,17.1
2025-07-12,Karwar,Banana,Local,FAQ,1300,1590,1445,78.8
2025-07-13,Belgaum,Mango,Local,FAQ,2398,2930,2664,99.4
2025-07-13,Bellary,Brinjal,Local,FAQ,1105,1351,1228,57.4
2025-07-13,Mangalore,Brinjal,Local,FAQ,667,815,741,17.3
2025-07-14,Mysore,Onion,Local,FAQ,1081,1321,1201,37.8
2025-07-14,Belgaum,Brinjal,Local,FAQ,672,822,747,89.0
2025-07-14,Dharwad,Onion,Local,FAQ,1070,1308,1189,35.3
2025-07-14,Belgaum,Onion,Local,FAQ,778,952,865,58.9
2025-07-14,Tumkur,Chilli,Local,FAQ,6358,7772,7065,45.6
2025-07-15,Mangalore,Tomato,Local,FAQ,1467,1793,1630,71.2
2025-07-16,Tumkur,Onion,Local,FAQ,1159,1417,1288,66.5
2025-07-17,Gulbarga,Brinjal,Local,FAQ,737,901,819,53.0
2025-07-17,Hubli,Onion,Local,FAQ,885,1081,983,13.6
2025-07-18,Hassan,Chilli,Local,FAQ,4386,5360,4873,87.9
2025-07-19,Bangalore (Yeshwanthpur),Mango,Local,FAQ,2756,3368,3062,33.9
2025-07-19,Davangere,Banana,Local,FAQ,1720,2102,1911,65.1
2025-07-20,Gulbarga,Tomato,Local,FAQ,1304,1594,1449,99.1
2025-07-21,Karwar,Onion,Local,FAQ,1094,1338,1216,24.3
2025-07-21,Davangere,Mango,Local,FAQ,1888,2308,2098,84.3
2025-07-22,Mangalore,Tomato,Local,FAQ,877,1071,974,9.0
2025-07-22,Mysore,Tomato,Local,FAQ,1074,1312,1193,65.4
2025-07-22,Karwar,Chilli,Local,FAQ,5195,6349,5772,71.4
2025-07-22,Hubli,Chilli,Local,FAQ,6863,8389,7626,18.8
2025-07-22,Mangalore,Chilli,Local,FAQ,5170,6318,5744,45.6
2025-07-24,Hubli,Wheat,Local,FAQ,2198,2686,2442,82.6
2025-07-25,Shimoga,Coconut,Local,FAQ,1681,2055,1868,70.2
2025-07-25,Dharwad,Rice,Local,FAQ,3166,3870,3518,76.6
2025-07-25,Raichur,Tomato,Local,FAQ,1152,1408,1280,82.0
2025-07-26,Belgaum,Chilli,Local,FAQ,4975,6081,5528,75.5
2025-07-27,Hassan,Brinjal,Local,FAQ,761,931,846,60.7
2025-07-27,Bellary,Rice,Local,FAQ,2388,2918,2653,12.2
2025-07-28,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,904,1106,1005,80.4
2025-07-28,Gulbarga,Potato,Local,FAQ,584,714,649,45.6
2025-07-28,Karwar,Coconut,Local,FAQ,1899,2321,2110,93.0
2025-07-28,Mangalore,Wheat,Local,FAQ,2342,2862,2602,98.9
2025-07-29,Belgaum,Brinjal,Local,FAQ,1043,1275,1159,14.8
2025-07-29,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,1186,1450,1318,9.3
2025-07-30,Gulbarga,Rice,Local,FAQ,2519,3079,2799,5.2
2025-07-31,Hubli,Rice,Local,FAQ,2192,2680,2436,85.3
2025-07-31,Bijapur,Potato,Local,FAQ,697,851,774,24.4
2025-08-01,Shimoga,Rice,Local,FAQ,2466,3014,2740,25.6
2025-08-01,Bellary,Banana,Local,FAQ,1334,1630,1482,27.5
2025-08-01,Mangalore,Rice,Local,FAQ,2272,2778,2525,36.8
2025-08-02,Karwar,Brinjal,Local,FAQ,978,1196,1087,94.0
2025-08-03,Bijapur,Banana,Local,FAQ,959,1173,1066,55.7
2025-08-03,Bangalore (Yeshwanthpur),Potato,Local,FAQ,731,893,812,89.0
2025-08-03,Bijapur,Wheat,Local,FAQ,1711,2091,1901,49.9
2025-08-03,Belgaum,Banana,Local,FAQ,906,1108,1007,15.3
2025-08-03,Shimoga,Banana,Local,FAQ,938,1146,1042,7.1
2025-08-03,Davangere,Onion,Local,FAQ,706,862,784,50.2
2025-08-04,Shimoga,Mango,Local,FAQ,2447,2991,2719,62.6
2025-08-04,Raichur,Mango,Local,FAQ,1828,2234,2031,52.3
2025-08-04,Karwar,Onion,Local,FAQ,602,736,669,53.9
2025-08-04,Gulbarga,Brinjal,Local,FAQ,957,1169,1063,16.2
2025-08-04,Karwar,Potato,Local,FAQ,562,688,625,50.3
2025-08-04,Hassan,Coconut,Local,FAQ,1188,1452,1320,14.7
2025-08-05,Mysore,Mango,Local,FAQ,1439,1759,1599,20.9
2025-08-05,Davangere,Rice,Local,FAQ,2000,2444,2222,21.2
2025-08-05,Karwar,Mango,Local,FAQ,2127,2599,2363,5.1
2025-08-05,Bellary,Onion,Local,FAQ,926,1132,1029,42.5
2025-08-05,Mysore,Mango,Local,FAQ,2148,2626,2387,50.9
2025-08-06,Hassan,Tomato,Local,FAQ,962,1176,1069,69.4
2025-08-06,Hassan,Potato,Local,FAQ,624,762,693,57.9
2025-08-06,Belgaum,Mango,Local,FAQ,1472,1800,1636,91.6
2025-08-07,Karwar,Potato,Local,FAQ,697,851,774,8.5
2025-08-07,Hubli,Tomato,Local,FAQ,1105,1351,1228,12.4
2025-08-08,Dharwad,Tomato,Local,FAQ,923,1129,1026,44.5
2025-08-08,Raichur,Onion,Local,FAQ,998,1220,1109,8.5
2025-08-09,Belgaum,Wheat,Local,FAQ,1497,1829,1663,88.2
2025-08-09,Dharwad,Banana,Local,FAQ,868,1060,964,92.3
2025-08-09,Mangalore,Onion,Local,FAQ,685,837,761,33.5
2025-08-10,Davangere,Potato,Local,FAQ,688,842,765,21.1
2025-08-10,Hubli,Chilli,Local,FAQ,6426,7854,7140,55.9
2025-08-11,Tumkur,Banana,Local,FAQ,1541,1883,1712,87.6
2025-08-11,Mysore,Mango,Local,FAQ,1896,2318,2107,62.8
2025-08-11,Gulbarga,Onion,Local,FAQ,580,710,645,57.9
2025-08-11,Raichur,Mango,Local,FAQ,2430,2970,2700,27.4
2025-08-11,Tumkur,Banana,Local,FAQ,1247,1525,1386,41.2
2025-08-11,Bellary,Wheat,Local,FAQ,1515,1851,1683,82.8
2025-08-12,Davangere,Wheat,Local,FAQ,1332,1628,1480,49.5
2025-08-13,Mysore,Onion,Local,FAQ,749,915,832,32.0
2025-08-13,Raichur,Banana,Local,FAQ,847,1035,941,5.0
2025-08-14,Davangere,Potato,Local,FAQ,819,1001,910,91.3
2025-08-14,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,1676,2048,1862,40.5
2025-08-14,Bijapur,Wheat,Local,FAQ,1661,2031,1846,99.9
2025-08-14,Bijapur,Coconut,Local,FAQ,1485,1815,1650,24.7
2025-08-15,Hubli,Potato,Local,FAQ,544,666,605,35.4
2025-08-15,Raichur,Onion,Local,FAQ,681,833,757,88.9
2025-08-16,Mangalore,Tomato,Local,FAQ,1119,1367,1243,53.3
2025-08-16,Bijapur,Brinjal,Local,FAQ,610,746,678,38.0
2025-08-17,Karwar,Potato,Local,FAQ,864,1056,960,80.2
2025-08-17,Belgaum,Coconut,Local,FAQ,1157,1415,1286,73.7
2025-08-17,Tumkur,Potato,Local,FAQ,681,833,757,31.9
2025-08-17,Mangalore,Mango,Local,FAQ,2486,3038,2762,49.0
2025-08-18,Bellary,Brinjal,Local,FAQ,675,825,750,66.8
2025-08-18,Mangalore,Coconut,Local,FAQ,1006,1230,1118,57.7
2025-08-18,Belgaum,Rice,Local,FAQ,2596,3174,2885,66.8
2025-08-18,Shimoga,Rice,Local,FAQ,2525,3087,2806,17.5
2025-08-19,Davangere,Mango,Local,FAQ,1681,2055,1868,16.3
2025-08-19,Bellary,Tomato,Local,FAQ,1292,1580,1436,12.5
2025-08-19,Raichur,Mango,Local,FAQ,2501,3057,2779,85.4
2025-08-19,Tumkur,Wheat,Local,FAQ,1851,2263,2057,49.1
2025-08-19,Karwar,Tomato,Local,FAQ,894,1092,993,87.7
2025-08-20,Hassan,Wheat,Local,FAQ,1380,1686,1533,26.6
2025-08-20,Tumkur,Rice,Local,FAQ,1754,2144,1949,40.7
2025-08-20,Karwar,Tomato,Local,FAQ,757,925,841,9.2
2025-08-20,Mangalore,Banana,Local,FAQ,1059,1295,1177,52.7
2025-08-21,Gulbarga,Brinjal,Local,FAQ,678,828,753,48.6
2025-08-21,Bangalore (Yeshwanthpur),Onion,Local,FAQ,800,978,889,54.0
2025-08-21,Davangere,Tomato,Local,FAQ,770,941,855,37.1
2025-08-21,Mangalore,Rice,Local,FAQ,2381,2911,2646,95.1
2025-08-22,Mangalore,Coconut,Local,FAQ,1328,1623,1475,84.2
2025-08-24,Belgaum,Onion,Local,FAQ,930,1136,1033,6.2
2025-08-24,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,805,983,894,92.9
2025-08-24,Tumkur,Coconut,Local,FAQ,1202,1470,1336,21.4
2025-08-25,Bellary,Wheat,Local,FAQ,2021,2471,2246,91.5
2025-08-25,Hassan,Onion,Local,FAQ,726,888,807,18.9
2025-08-25,Bijapur,Brinjal,Local,FAQ,592,724,658,62.8
2025-08-25,Raichur,Brinjal,Local,FAQ,706,864,785,44.6
2025-08-26,Hubli,Mango,Local,FAQ,2016,2464,2240,81.9
2025-08-26,Karwar,Chilli,Local,FAQ,4005,4895,4450,85.8
2025-08-26,Bijapur,Potato,Local,FAQ,739,903,821,16.7
2025-08-26,Gulbarga,Mango,Local,FAQ,2354,2878,2616,87.0
2025-08-27,Hubli,Tomato,Local,FAQ,1150,1406,1278,6.7
2025-08-27,Hubli,Wheat,Local,FAQ,2036,2488,2262,18.5
2025-08-27,Mangalore,Wheat,Local,FAQ,1668,2038,1853,98.6
2025-08-28,Bellary,Banana,Local,FAQ,1420,1736,1578,71.8
2025-08-28,Mangalore,Mango,Local,FAQ,2072,2532,2302,9.9
2025-08-28,Tumkur,Brinjal,Local,FAQ,990,1210,1100,23.7
2025-08-29,Davangere,Mango,Local,FAQ,1480,1808,1644,6.1
2025-08-29,Dharwad,Wheat,Local,FAQ,1847,2257,2052,44.5
2025-08-29,Tumkur,Brinjal,Local,FAQ,561,685,623,22.1
2025-08-30,Tumkur,Onion,Local,FAQ,670,820,745,74.6
2025-08-30,Davangere,Rice,Local,FAQ,2777,3395,3086,65.4
2025-08-30,Davangere,Chilli,Local,FAQ,5218,6378,5798,28.1
2025-08-30,Gulbarga,Onion,Local,FAQ,980,1198,1089,81.9
2025-08-31,Karwar,Brinjal,Local,FAQ,624,762,693,27.6
2025-08-31,Belgaum,Rice,Local,FAQ,2107,2575,2341,19.7
2025-08-31,Raichur,Coconut,Local,FAQ,1368,1672,1520,86.2
2025-09-01,Tumkur,Chilli,Local,FAQ,5144,6288,5716,51.0
2025-09-02,Tumkur,Brinjal,Local,FAQ,579,707,643,53.6
2025-09-02,Belgaum,Tomato,Local,FAQ,1128,1378,1253,35.6
2025-09-03,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,824,1008,916,47.1
2025-09-03,Raichur,Tomato,Local,FAQ,750,916,833,7.2
